search_id,candidate_count,clicks,carts,purchases,click_density_pct,cart_density_pct,purchase_density_pct,exploration_bucket
9377,44,2.0,0.0,0.0,4.545,0.0,0.0,2_to_3_clicks
9313,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
171567,140,0.0,1.0,0.0,0.0,0.714,0.0,no_click
160048,106,2.0,0.0,0.0,1.887,0.0,0.0,2_to_3_clicks
43118,52,1.0,0.0,0.0,1.923,0.0,0.0,single_click
142186,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
36302,145,2.0,0.0,0.0,1.379,0.0,0.0,2_to_3_clicks
56971,160,1.0,1.0,0.0,0.625,0.625,0.0,single_click
113598,30,3.0,0.0,0.0,10.0,0.0,0.0,2_to_3_clicks
117556,93,2.0,0.0,0.0,2.151,0.0,0.0,2_to_3_clicks
150938,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
79572,34,2.0,0.0,0.0,5.882,0.0,0.0,2_to_3_clicks
26286,61,1.0,0.0,0.0,1.639,0.0,0.0,single_click
51550,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
64971,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
34391,81,1.0,1.0,0.0,1.235,1.235,0.0,single_click
145109,133,0.0,1.0,0.0,0.0,0.752,0.0,no_click
98782,81,0.0,1.0,0.0,0.0,1.235,0.0,no_click
156402,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
161075,83,1.0,0.0,0.0,1.205,0.0,0.0,single_click
16522,106,1.0,2.0,0.0,0.943,1.887,0.0,single_click
50761,40,1.0,0.0,0.0,2.5,0.0,0.0,single_click
159644,50,3.0,0.0,0.0,6.0,0.0,0.0,2_to_3_clicks
151860,86,1.0,0.0,0.0,1.163,0.0,0.0,single_click
8233,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
76800,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
82741,92,0.0,0.0,1.0,0.0,0.0,1.087,no_click
142643,128,1.0,0.0,0.0,0.781,0.0,0.0,single_click
54137,87,0.0,0.0,1.0,0.0,0.0,1.149,no_click
40446,89,0.0,0.0,0.0,0.0,0.0,0.0,no_click
170270,90,0.0,0.0,0.0,0.0,0.0,0.0,no_click
138213,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
166094,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
69037,55,1.0,0.0,0.0,1.818,0.0,0.0,single_click
102799,195,3.0,1.0,0.0,1.538,0.513,0.0,2_to_3_clicks
54949,91,0.0,1.0,1.0,0.0,1.099,1.099,no_click
114000,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
39469,90,0.0,0.0,0.0,0.0,0.0,0.0,no_click
159498,86,0.0,0.0,1.0,0.0,0.0,1.163,no_click
62414,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
60026,84,0.0,1.0,0.0,0.0,1.19,0.0,no_click
138105,52,1.0,0.0,0.0,1.923,0.0,0.0,single_click
52445,104,3.0,0.0,0.0,2.885,0.0,0.0,2_to_3_clicks
3774,129,1.0,0.0,0.0,0.775,0.0,0.0,single_click
5599,35,1.0,0.0,0.0,2.857,0.0,0.0,single_click
152484,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
105310,90,2.0,0.0,0.0,2.222,0.0,0.0,2_to_3_clicks
106644,60,0.0,1.0,0.0,0.0,1.667,0.0,no_click
41376,86,0.0,1.0,1.0,0.0,1.163,1.163,no_click
114669,30,0.0,0.0,1.0,0.0,0.0,3.333,no_click
100097,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
25745,91,0.0,2.0,0.0,0.0,2.198,0.0,no_click
21839,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
45756,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
99006,85,0.0,2.0,0.0,0.0,2.353,0.0,no_click
45976,43,1.0,0.0,0.0,2.326,0.0,0.0,single_click
19273,93,2.0,0.0,1.0,2.151,0.0,1.075,2_to_3_clicks
112027,98,1.0,0.0,0.0,1.02,0.0,0.0,single_click
104821,80,2.0,0.0,0.0,2.5,0.0,0.0,2_to_3_clicks
67051,107,0.0,1.0,0.0,0.0,0.935,0.0,no_click
60386,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
170978,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
17472,89,3.0,2.0,0.0,3.371,2.247,0.0,2_to_3_clicks
92147,74,0.0,1.0,0.0,0.0,1.351,0.0,no_click
21605,89,0.0,0.0,1.0,0.0,0.0,1.124,no_click
98930,95,1.0,0.0,0.0,1.053,0.0,0.0,single_click
130113,94,4.0,2.0,0.0,4.255,2.128,0.0,4_to_6_clicks
66492,109,1.0,0.0,0.0,0.917,0.0,0.0,single_click
141332,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
131317,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
80929,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
87903,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
57135,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
55847,68,3.0,0.0,0.0,4.412,0.0,0.0,2_to_3_clicks
87286,30,1.0,0.0,0.0,3.333,0.0,0.0,single_click
44193,31,1.0,0.0,0.0,3.226,0.0,0.0,single_click
170537,56,1.0,0.0,0.0,1.786,0.0,0.0,single_click
165305,91,2.0,0.0,1.0,2.198,0.0,1.099,2_to_3_clicks
100200,150,3.0,1.0,0.0,2.0,0.667,0.0,2_to_3_clicks
50161,99,1.0,0.0,1.0,1.01,0.0,1.01,single_click
153762,60,1.0,0.0,1.0,1.667,0.0,1.667,single_click
60862,117,2.0,0.0,0.0,1.709,0.0,0.0,2_to_3_clicks
75009,2,0.0,1.0,0.0,0.0,50.0,0.0,no_click
1516,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
45650,60,0.0,1.0,0.0,0.0,1.667,0.0,no_click
52505,98,1.0,0.0,0.0,1.02,0.0,0.0,single_click
115142,61,9.0,0.0,0.0,14.754,0.0,0.0,7_plus_clicks
8588,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
35397,24,0.0,1.0,0.0,0.0,4.167,0.0,no_click
33958,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
7920,200,13.0,0.0,0.0,6.5,0.0,0.0,7_plus_clicks
10731,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
128762,200,9.0,2.0,0.0,4.5,1.0,0.0,7_plus_clicks
113170,115,3.0,0.0,0.0,2.609,0.0,0.0,2_to_3_clicks
52696,89,1.0,1.0,0.0,1.124,1.124,0.0,single_click
45289,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
100491,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
8176,151,1.0,0.0,0.0,0.662,0.0,0.0,single_click
161344,112,3.0,1.0,0.0,2.679,0.893,0.0,2_to_3_clicks
96531,40,0.0,1.0,0.0,0.0,2.5,0.0,no_click
63592,140,7.0,0.0,0.0,5.0,0.0,0.0,7_plus_clicks
153363,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
25595,93,3.0,0.0,0.0,3.226,0.0,0.0,2_to_3_clicks
31752,85,0.0,1.0,0.0,0.0,1.176,0.0,no_click
45585,128,1.0,0.0,0.0,0.781,0.0,0.0,single_click
13332,15,1.0,0.0,0.0,6.667,0.0,0.0,single_click
26669,60,2.0,0.0,0.0,3.333,0.0,0.0,2_to_3_clicks
71565,83,0.0,1.0,0.0,0.0,1.205,0.0,no_click
12647,72,1.0,0.0,0.0,1.389,0.0,0.0,single_click
13672,60,0.0,0.0,1.0,0.0,0.0,1.667,no_click
85230,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
128403,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
165363,73,1.0,0.0,0.0,1.37,0.0,0.0,single_click
10024,84,0.0,1.0,0.0,0.0,1.19,0.0,no_click
88489,91,1.0,1.0,0.0,1.099,1.099,0.0,single_click
111387,60,1.0,0.0,1.0,1.667,0.0,1.667,single_click
53905,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
144518,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
8917,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
28301,137,3.0,0.0,0.0,2.19,0.0,0.0,2_to_3_clicks
95375,138,1.0,0.0,0.0,0.725,0.0,0.0,single_click
153073,93,1.0,0.0,0.0,1.075,0.0,0.0,single_click
85411,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
93086,58,2.0,0.0,0.0,3.448,0.0,0.0,2_to_3_clicks
33063,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
24972,90,2.0,0.0,0.0,2.222,0.0,0.0,2_to_3_clicks
78022,60,0.0,1.0,0.0,0.0,1.667,0.0,no_click
57603,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
23969,91,2.0,1.0,0.0,2.198,1.099,0.0,2_to_3_clicks
75220,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
65845,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
58455,88,2.0,0.0,0.0,2.273,0.0,0.0,2_to_3_clicks
28616,75,0.0,1.0,1.0,0.0,1.333,1.333,no_click
158803,112,5.0,0.0,0.0,4.464,0.0,0.0,4_to_6_clicks
72601,86,1.0,0.0,0.0,1.163,0.0,0.0,single_click
34657,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
30994,90,1.0,1.0,0.0,1.111,1.111,0.0,single_click
118438,111,1.0,0.0,0.0,0.901,0.0,0.0,single_click
47258,70,1.0,0.0,0.0,1.429,0.0,0.0,single_click
56630,11,3.0,0.0,0.0,27.273,0.0,0.0,2_to_3_clicks
4923,91,1.0,1.0,0.0,1.099,1.099,0.0,single_click
171863,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
135961,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
41548,85,1.0,0.0,0.0,1.176,0.0,0.0,single_click
146201,39,1.0,0.0,0.0,2.564,0.0,0.0,single_click
116449,151,0.0,1.0,0.0,0.0,0.662,0.0,no_click
35969,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
150962,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
76916,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
38514,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
167646,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
4947,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
81834,89,0.0,0.0,1.0,0.0,0.0,1.124,no_click
14728,30,1.0,0.0,0.0,3.333,0.0,0.0,single_click
4500,106,1.0,0.0,0.0,0.943,0.0,0.0,single_click
14029,92,0.0,0.0,1.0,0.0,0.0,1.087,no_click
114526,93,2.0,0.0,0.0,2.151,0.0,0.0,2_to_3_clicks
1462,84,1.0,0.0,0.0,1.19,0.0,0.0,single_click
65886,100,1.0,0.0,0.0,1.0,0.0,0.0,single_click
40187,88,0.0,1.0,0.0,0.0,1.136,0.0,no_click
45651,95,1.0,1.0,0.0,1.053,1.053,0.0,single_click
152598,96,3.0,0.0,0.0,3.125,0.0,0.0,2_to_3_clicks
47773,93,1.0,0.0,0.0,1.075,0.0,0.0,single_click
106509,56,1.0,0.0,0.0,1.786,0.0,0.0,single_click
141757,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
12615,146,2.0,0.0,0.0,1.37,0.0,0.0,2_to_3_clicks
101798,98,0.0,2.0,0.0,0.0,2.041,0.0,no_click
10575,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
94163,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
71948,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
160546,86,0.0,0.0,1.0,0.0,0.0,1.163,no_click
34458,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
135928,94,0.0,1.0,0.0,0.0,1.064,0.0,no_click
155597,93,1.0,0.0,0.0,1.075,0.0,0.0,single_click
165454,67,1.0,0.0,0.0,1.493,0.0,0.0,single_click
79632,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
90359,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
97756,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
166536,89,0.0,0.0,1.0,0.0,0.0,1.124,no_click
138759,98,2.0,1.0,0.0,2.041,1.02,0.0,2_to_3_clicks
82220,114,1.0,1.0,0.0,0.877,0.877,0.0,single_click
152623,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
9034,79,0.0,1.0,0.0,0.0,1.266,0.0,no_click
55111,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
112385,75,1.0,0.0,0.0,1.333,0.0,0.0,single_click
158293,85,1.0,2.0,0.0,1.176,2.353,0.0,single_click
167152,123,0.0,1.0,0.0,0.0,0.813,0.0,no_click
163511,89,0.0,2.0,0.0,0.0,2.247,0.0,no_click
60503,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
85354,111,2.0,0.0,0.0,1.802,0.0,0.0,2_to_3_clicks
99262,84,0.0,3.0,0.0,0.0,3.571,0.0,no_click
172144,41,1.0,0.0,0.0,2.439,0.0,0.0,single_click
57344,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
127608,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
131882,136,0.0,2.0,0.0,0.0,1.471,0.0,no_click
37839,93,0.0,0.0,1.0,0.0,0.0,1.075,no_click
85378,95,1.0,0.0,0.0,1.053,0.0,0.0,single_click
91911,92,2.0,0.0,0.0,2.174,0.0,0.0,2_to_3_clicks
541,88,2.0,0.0,0.0,2.273,0.0,0.0,2_to_3_clicks
115988,69,3.0,0.0,0.0,4.348,0.0,0.0,2_to_3_clicks
84303,152,2.0,1.0,0.0,1.316,0.658,0.0,2_to_3_clicks
49764,96,2.0,1.0,0.0,2.083,1.042,0.0,2_to_3_clicks
144353,82,0.0,2.0,0.0,0.0,2.439,0.0,no_click
43211,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
16187,54,1.0,0.0,0.0,1.852,0.0,0.0,single_click
74836,31,2.0,0.0,0.0,6.452,0.0,0.0,2_to_3_clicks
67359,69,1.0,0.0,0.0,1.449,0.0,0.0,single_click
36675,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
40611,51,0.0,0.0,1.0,0.0,0.0,1.961,no_click
18332,93,1.0,0.0,0.0,1.075,0.0,0.0,single_click
161065,77,2.0,0.0,0.0,2.597,0.0,0.0,2_to_3_clicks
92031,39,1.0,0.0,0.0,2.564,0.0,0.0,single_click
45915,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
53577,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
148447,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
18989,149,2.0,0.0,1.0,1.342,0.0,0.671,2_to_3_clicks
37430,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
12324,98,1.0,0.0,0.0,1.02,0.0,0.0,single_click
161135,111,1.0,0.0,0.0,0.901,0.0,0.0,single_click
119973,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
60371,99,1.0,0.0,0.0,1.01,0.0,0.0,single_click
170513,91,1.0,0.0,1.0,1.099,0.0,1.099,single_click
21440,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
16732,96,1.0,0.0,0.0,1.042,0.0,0.0,single_click
117916,94,2.0,0.0,0.0,2.128,0.0,0.0,2_to_3_clicks
115126,88,0.0,1.0,0.0,0.0,1.136,0.0,no_click
114931,200,4.0,2.0,0.0,2.0,1.0,0.0,4_to_6_clicks
50772,142,10.0,3.0,0.0,7.042,2.113,0.0,7_plus_clicks
67849,101,2.0,0.0,1.0,1.98,0.0,0.99,2_to_3_clicks
38570,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
60388,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
85548,104,2.0,0.0,0.0,1.923,0.0,0.0,2_to_3_clicks
60672,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
93036,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
83326,12,3.0,3.0,0.0,25.0,25.0,0.0,2_to_3_clicks
70815,30,3.0,0.0,0.0,10.0,0.0,0.0,2_to_3_clicks
51068,99,5.0,0.0,0.0,5.051,0.0,0.0,4_to_6_clicks
27354,30,1.0,0.0,0.0,3.333,0.0,0.0,single_click
62540,93,1.0,0.0,0.0,1.075,0.0,0.0,single_click
107828,41,1.0,0.0,0.0,2.439,0.0,0.0,single_click
100748,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
51116,100,1.0,0.0,0.0,1.0,0.0,0.0,single_click
30126,104,0.0,1.0,0.0,0.0,0.962,0.0,no_click
159815,155,7.0,1.0,0.0,4.516,0.645,0.0,7_plus_clicks
87008,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
98188,200,6.0,0.0,0.0,3.0,0.0,0.0,4_to_6_clicks
167428,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
129587,90,2.0,0.0,0.0,2.222,0.0,0.0,2_to_3_clicks
6361,146,1.0,0.0,0.0,0.685,0.0,0.0,single_click
91831,93,0.0,0.0,1.0,0.0,0.0,1.075,no_click
28580,30,1.0,0.0,0.0,3.333,0.0,0.0,single_click
36697,89,2.0,0.0,0.0,2.247,0.0,0.0,2_to_3_clicks
165469,90,1.0,2.0,0.0,1.111,2.222,0.0,single_click
98601,90,0.0,0.0,0.0,0.0,0.0,0.0,no_click
84999,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
73622,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
154422,91,1.0,2.0,0.0,1.099,2.198,0.0,single_click
40078,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
92515,200,22.0,3.0,0.0,11.0,1.5,0.0,7_plus_clicks
130743,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
149275,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
80262,167,1.0,2.0,1.0,0.599,1.198,0.599,single_click
81136,129,1.0,6.0,0.0,0.775,4.651,0.0,single_click
4076,181,0.0,2.0,0.0,0.0,1.105,0.0,no_click
21749,13,1.0,0.0,1.0,7.692,0.0,7.692,single_click
171033,89,1.0,1.0,0.0,1.124,1.124,0.0,single_click
9155,31,1.0,0.0,0.0,3.226,0.0,0.0,single_click
46562,91,0.0,2.0,0.0,0.0,2.198,0.0,no_click
76049,60,0.0,1.0,0.0,0.0,1.667,0.0,no_click
111524,200,3.0,0.0,0.0,1.5,0.0,0.0,2_to_3_clicks
115447,98,1.0,1.0,0.0,1.02,1.02,0.0,single_click
9324,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
422,87,1.0,1.0,0.0,1.149,1.149,0.0,single_click
30042,96,3.0,0.0,0.0,3.125,0.0,0.0,2_to_3_clicks
125620,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
155078,96,2.0,0.0,0.0,2.083,0.0,0.0,2_to_3_clicks
107835,102,1.0,1.0,0.0,0.98,0.98,0.0,single_click
56374,105,2.0,2.0,0.0,1.905,1.905,0.0,2_to_3_clicks
160857,54,1.0,0.0,0.0,1.852,0.0,0.0,single_click
29805,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
141763,87,0.0,1.0,0.0,0.0,1.149,0.0,no_click
96028,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
141559,92,0.0,1.0,0.0,0.0,1.087,0.0,no_click
118751,62,2.0,0.0,0.0,3.226,0.0,0.0,2_to_3_clicks
128792,92,4.0,0.0,0.0,4.348,0.0,0.0,4_to_6_clicks
13010,60,0.0,0.0,1.0,0.0,0.0,1.667,no_click
20785,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
2554,48,1.0,0.0,0.0,2.083,0.0,0.0,single_click
28147,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
90476,91,1.0,1.0,0.0,1.099,1.099,0.0,single_click
72473,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
90952,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
30841,158,1.0,1.0,0.0,0.633,0.633,0.0,single_click
146069,90,3.0,0.0,0.0,3.333,0.0,0.0,2_to_3_clicks
58061,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
154065,88,0.0,1.0,0.0,0.0,1.136,0.0,no_click
140559,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
111225,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
107664,90,3.0,1.0,0.0,3.333,1.111,0.0,2_to_3_clicks
139256,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
89757,87,0.0,1.0,0.0,0.0,1.149,0.0,no_click
22830,90,0.0,0.0,0.0,0.0,0.0,0.0,no_click
98019,59,0.0,1.0,0.0,0.0,1.695,0.0,no_click
66145,101,1.0,2.0,0.0,0.99,1.98,0.0,single_click
14952,30,0.0,1.0,0.0,0.0,3.333,0.0,no_click
64017,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
37366,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
58023,99,1.0,0.0,0.0,1.01,0.0,0.0,single_click
29070,92,2.0,0.0,0.0,2.174,0.0,0.0,2_to_3_clicks
166052,120,2.0,2.0,0.0,1.667,1.667,0.0,2_to_3_clicks
17800,112,0.0,2.0,0.0,0.0,1.786,0.0,no_click
100086,137,1.0,2.0,0.0,0.73,1.46,0.0,single_click
20549,161,2.0,1.0,0.0,1.242,0.621,0.0,2_to_3_clicks
45149,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
76202,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
105024,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
145361,42,0.0,2.0,0.0,0.0,4.762,0.0,no_click
43428,59,1.0,0.0,0.0,1.695,0.0,0.0,single_click
17286,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
74810,69,1.0,0.0,0.0,1.449,0.0,0.0,single_click
173152,82,0.0,1.0,0.0,0.0,1.22,0.0,no_click
3790,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
26237,90,1.0,3.0,0.0,1.111,3.333,0.0,single_click
106922,129,0.0,2.0,0.0,0.0,1.55,0.0,no_click
20448,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
14049,88,1.0,0.0,0.0,1.136,0.0,0.0,single_click
79645,88,0.0,1.0,0.0,0.0,1.136,0.0,no_click
50932,85,0.0,2.0,0.0,0.0,2.353,0.0,no_click
120341,60,1.0,0.0,0.0,1.667,0.0,0.0,single_click
29200,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
119581,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
123711,86,1.0,0.0,0.0,1.163,0.0,0.0,single_click
135840,200,3.0,0.0,0.0,1.5,0.0,0.0,2_to_3_clicks
161421,102,2.0,0.0,0.0,1.961,0.0,0.0,2_to_3_clicks
84770,111,2.0,0.0,0.0,1.802,0.0,0.0,2_to_3_clicks
92283,90,2.0,0.0,0.0,2.222,0.0,0.0,2_to_3_clicks
4138,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
66632,85,0.0,0.0,1.0,0.0,0.0,1.176,no_click
121035,30,1.0,0.0,0.0,3.333,0.0,0.0,single_click
65734,78,1.0,0.0,0.0,1.282,0.0,0.0,single_click
26734,81,1.0,0.0,0.0,1.235,0.0,0.0,single_click
31159,90,1.0,1.0,0.0,1.111,1.111,0.0,single_click
4670,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
77316,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
72324,142,2.0,0.0,0.0,1.408,0.0,0.0,2_to_3_clicks
113942,91,1.0,0.0,1.0,1.099,0.0,1.099,single_click
148483,71,0.0,0.0,1.0,0.0,0.0,1.408,no_click
143697,159,2.0,1.0,0.0,1.258,0.629,0.0,2_to_3_clicks
99596,92,1.0,0.0,0.0,1.087,0.0,0.0,single_click
104248,95,1.0,2.0,0.0,1.053,2.105,0.0,single_click
143926,91,0.0,1.0,0.0,0.0,1.099,0.0,no_click
165161,71,1.0,0.0,0.0,1.408,0.0,0.0,single_click
87687,105,1.0,0.0,0.0,0.952,0.0,0.0,single_click
88134,30,1.0,0.0,0.0,3.333,0.0,0.0,single_click
96637,62,1.0,0.0,0.0,1.613,0.0,0.0,single_click
162251,89,0.0,0.0,0.0,0.0,0.0,0.0,no_click
111353,60,0.0,1.0,0.0,0.0,1.667,0.0,no_click
72598,93,0.0,0.0,1.0,0.0,0.0,1.075,no_click
165306,92,0.0,1.0,1.0,0.0,1.087,1.087,no_click
23011,92,2.0,0.0,0.0,2.174,0.0,0.0,2_to_3_clicks
22150,157,1.0,0.0,0.0,0.637,0.0,0.0,single_click
101256,62,0.0,1.0,0.0,0.0,1.613,0.0,no_click
137614,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
87928,82,0.0,0.0,1.0,0.0,0.0,1.22,no_click
23254,95,4.0,0.0,0.0,4.211,0.0,0.0,4_to_6_clicks
119179,139,5.0,0.0,0.0,3.597,0.0,0.0,4_to_6_clicks
7999,86,0.0,2.0,0.0,0.0,2.326,0.0,no_click
166618,102,2.0,0.0,0.0,1.961,0.0,0.0,2_to_3_clicks
64810,200,9.0,1.0,0.0,4.5,0.5,0.0,7_plus_clicks
131887,17,3.0,0.0,0.0,17.647,0.0,0.0,2_to_3_clicks
32993,91,0.0,0.0,1.0,0.0,0.0,1.099,no_click
14810,70,1.0,0.0,0.0,1.429,0.0,0.0,single_click
49253,92,0.0,0.0,1.0,0.0,0.0,1.087,no_click
32359,90,0.0,0.0,1.0,0.0,0.0,1.111,no_click
103497,99,1.0,0.0,0.0,1.01,0.0,0.0,single_click
114626,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
98033,166,1.0,0.0,1.0,0.602,0.0,0.602,single_click
58180,88,1.0,1.0,0.0,1.136,1.136,0.0,single_click
8084,75,0.0,0.0,0.0,0.0,0.0,0.0,no_click
17838,90,0.0,1.0,0.0,0.0,1.111,0.0,no_click
145960,175,2.0,0.0,0.0,1.143,0.0,0.0,2_to_3_clicks
83547,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
62353,28,0.0,0.0,1.0,0.0,0.0,3.571,no_click
160637,58,3.0,0.0,0.0,5.172,0.0,0.0,2_to_3_clicks
110258,90,1.0,0.0,0.0,1.111,0.0,0.0,single_click
88150,87,1.0,0.0,0.0,1.149,0.0,0.0,single_click
40787,88,1.0,1.0,0.0,1.136,1.136,0.0,single_click
113311,89,1.0,0.0,0.0,1.124,0.0,0.0,single_click
41194,92,0.0,1.0,0.0,0.0,1.087,0.0,no_click
155295,89,0.0,1.0,1.0,0.0,1.124,1.124,no_click
54689,86,1.0,0.0,0.0,1.163,0.0,0.0,single_click
152,98,1.0,0.0,0.0,1.02,0.0,0.0,single_click
93167,190,2.0,3.0,1.0,1.053,1.579,0.526,2_to_3_clicks
41782,42,1.0,0.0,0.0,2.381,0.0,0.0,single_click
43366,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
14103,61,1.0,0.0,0.0,1.639,0.0,0.0,single_click
10281,90,0.0,0.0,0.0,0.0,0.0,0.0,no_click
99986,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
46430,55,1.0,0.0,0.0,1.818,0.0,0.0,single_click
86681,91,1.0,0.0,0.0,1.099,0.0,0.0,single_click
130100,90,1.0,1.0,1.0,1.111,1.111,1.111,single_click
149648,113,1.0,0.0,0.0,0.885,0.0,0.0,single_click
26832,86,0.0,1.0,0.0,0.0,1.163,0.0,no_click
119846,90,1.0,1.0,0.0,1.111,1.111,0.0,single_click
137643,91,2.0,0.0,0.0,2.198,0.0,0.0,2_to_3_clicks
125929,59,1.0,0.0,0.0,1.695,0.0,0.0,single_click
96391,89,0.0,1.0,0.0,0.0,1.124,0.0,no_click
